           1           1           1   1.0000000000000000     
           2           1           1   1.0000000000000000     
           3           1           1   1.0000000000000000     
           4           1           1   1.0000000000000000     
           5           1           1   1.0000000000000000     
           6           1           1   1.0000000000000000     
           7           1           1   1.0000000000000000     
           8           1           1   1.0000000000000000     
           9           1           1   1.0000000000000000     
          10           1           1   1.0000000000000000     
           1           2           1   1.0000000000000000     
           2           2           1   0.0000000000000000     
           3           2           1   0.0000000000000000     
           4           2           1   0.0000000000000000     
           5           2           1   0.0000000000000000     
           6           2           1   0.0000000000000000     
           7           2           1   0.0000000000000000     
           8           2           1   0.0000000000000000     
           9           2           1   0.0000000000000000     
          10           2           1   0.0000000000000000     
           1           3           1   1.0000000000000000     
           2           3           1   0.0000000000000000     
           3           3           1   0.0000000000000000     
           4           3           1   0.0000000000000000     
           5           3           1   0.0000000000000000     
           6           3           1   0.0000000000000000     
           7           3           1   0.0000000000000000     
           8           3           1   0.0000000000000000     
           9           3           1   0.0000000000000000     
          10           3           1   0.0000000000000000     
           1           4           1   1.0000000000000000     
           2           4           1   0.0000000000000000     
           3           4           1   0.0000000000000000     
           4           4           1   0.0000000000000000     
           5           4           1   0.0000000000000000     
           6           4           1   0.0000000000000000     
           7           4           1   0.0000000000000000     
           8           4           1   0.0000000000000000     
           9           4           1   0.0000000000000000     
          10           4           1   0.0000000000000000     
           1           5           1   1.0000000000000000     
           2           5           1   0.0000000000000000     
           3           5           1   0.0000000000000000     
           4           5           1   0.0000000000000000     
           5           5           1   0.0000000000000000     
           6           5           1   0.0000000000000000     
           7           5           1   0.0000000000000000     
           8           5           1   0.0000000000000000     
           9           5           1   0.0000000000000000     
          10           5           1   0.0000000000000000     
           1           6           1   1.0000000000000000     
           2           6           1   0.0000000000000000     
           3           6           1   0.0000000000000000     
           4           6           1   0.0000000000000000     
           5           6           1   0.0000000000000000     
           6           6           1   0.0000000000000000     
           7           6           1   0.0000000000000000     
           8           6           1   0.0000000000000000     
           9           6           1   0.0000000000000000     
          10           6           1   0.0000000000000000     
           1           7           1   1.0000000000000000     
           2           7           1   0.0000000000000000     
           3           7           1   0.0000000000000000     
           4           7           1   0.0000000000000000     
           5           7           1   0.0000000000000000     
           6           7           1   0.0000000000000000     
           7           7           1   0.0000000000000000     
           8           7           1   0.0000000000000000     
           9           7           1   0.0000000000000000     
          10           7           1   0.0000000000000000     
           1           8           1   1.0000000000000000     
           2           8           1   0.0000000000000000     
           3           8           1   0.0000000000000000     
           4           8           1   0.0000000000000000     
           5           8           1   0.0000000000000000     
           6           8           1   0.0000000000000000     
           7           8           1   0.0000000000000000     
           8           8           1   0.0000000000000000     
           9           8           1   0.0000000000000000     
          10           8           1   0.0000000000000000     
           1           9           1   1.0000000000000000     
           2           9           1   0.0000000000000000     
           3           9           1   0.0000000000000000     
           4           9           1   0.0000000000000000     
           5           9           1   0.0000000000000000     
           6           9           1   0.0000000000000000     
           7           9           1   0.0000000000000000     
           8           9           1   0.0000000000000000     
           9           9           1   0.0000000000000000     
          10           9           1   0.0000000000000000     
           1          10           1   1.0000000000000000     
           2          10           1   0.0000000000000000     
           3          10           1   0.0000000000000000     
           4          10           1   0.0000000000000000     
           5          10           1   0.0000000000000000     
           6          10           1   0.0000000000000000     
           7          10           1   0.0000000000000000     
           8          10           1   0.0000000000000000     
           9          10           1   0.0000000000000000     
          10          10           1   0.0000000000000000     
           1           1           2   1.0000000000000000     
           2           1           2   1.0000000000000000     
           3           1           2   1.0000000000000000     
           4           1           2   1.0000000000000000     
           5           1           2   1.0000000000000000     
           6           1           2   1.0000000000000000     
           7           1           2   1.0000000000000000     
           8           1           2   1.0000000000000000     
           9           1           2   1.0000000000000000     
          10           1           2   1.0000000000000000     
           1           2           2   1.0000000000000000     
           2           2           2  0.66074422100713415     
           3           2           2  0.55713281636422707     
           4           2           2  0.51738626732906623     
           5           2           2  0.49741410044419510     
           6           2           2  0.48291389141432578     
           7           2           2  0.46524911123608442     
           8           2           2  0.42990676740676903     
           9           2           2  0.33234009471501597     
          10           2           2   0.0000000000000000     
           1           3           2   1.0000000000000000     
           2           3           2  0.55715039113351961     
           3           3           2  0.40017439467573496     
           4           3           2  0.33337170665252708     
           5           3           2  0.29812883400798140     
           6           3           2  0.27343234373440251     
           7           3           2  0.24778768584723887     
           8           3           2  0.20873105701442082     
           9           3           2  0.13556897200625440     
          10           3           2   0.0000000000000000     
           1           4           2   1.0000000000000000     
           2           4           2  0.51741255032043709     
           3           4           2  0.33338400013329073     
           4           4           2  0.24991746728139169     
           5           4           2  0.20460663106735474     
           6           4           2  0.17414194490295307     
           7           4           2  0.14680322686859656     
           8           4           2  0.11365081747711422     
           9           4           2   6.6068830592555611E-002
          10           4           2   0.0000000000000000     
           1           5           2   1.0000000000000000     
           2           5           2  0.49744450006570956     
           3           5           2  0.29814789177604095     
           4           5           2  0.20461422996599382     
           5           5           2  0.15342084136497106     
           6           5           2  0.12046814328256432     
           7           5           2   9.4286470536239730E-002
           8           5           2   6.7898008723568132E-002
           9           5           2   3.6757810270531203E-002
          10           5           2   0.0000000000000000     
           1           6           2   1.0000000000000000     
           2           6           2  0.48294628691211450     
           3           6           2  0.27345470741841887     
           4           6           2  0.17415355154583667     
           5           6           2  0.12047244290518695     
           6           6           2   8.7519659151955462E-002
           7           6           2   6.3825571718580512E-002
           8           6           2   4.3204566242867712E-002
           9           6           2   2.2259423381373399E-002
          10           6           2   0.0000000000000000     
           1           7           2   1.0000000000000000     
           2           7           2  0.46528229769717655     
           3           7           2  0.24781090883262785     
           4           7           2  0.14681612533578176     
           5           7           2   9.4292544373168183E-002
           6           7           2   6.3827636993863263E-002
           7           7           2   4.3701317046262234E-002
           8           7           2   2.8077065576329951E-002
           9           7           2   1.3938143208126672E-002
          10           7           2   0.0000000000000000     
           1           8           2   1.0000000000000000     
           2           8           2  0.42993947054297038     
           3           8           2  0.20875253892560214     
           4           8           2  0.11366249785092200     
           5           8           2   6.7903784011541415E-002
           6           8           2   4.3207031444035239E-002
           7           8           2   2.8077807043719025E-002
           8           8           2   1.7308435642981259E-002
           9           8           2   8.3575855063436517E-003
          10           8           2   0.0000000000000000     
           1           9           2   1.0000000000000000     
           2           9           2  0.33236867529592368     
           3           9           2  0.13558429382458215     
           4           9           2   6.6076371749842613E-002
           5           9           2   3.6761438165114485E-002
           6           9           2   2.2261045271877576E-002
           7           9           2   1.3938749759356897E-002
           8           9           2   8.3577318278398316E-003
           9           9           2   3.9643205101283366E-003
          10           9           2   0.0000000000000000     
           1          10           2   1.0000000000000000     
           2          10           2   0.0000000000000000     
           3          10           2   0.0000000000000000     
           4          10           2   0.0000000000000000     
           5          10           2   0.0000000000000000     
           6          10           2   0.0000000000000000     
           7          10           2   0.0000000000000000     
           8          10           2   0.0000000000000000     
           9          10           2   0.0000000000000000     
          10          10           2   0.0000000000000000     
           1           1           3   1.0000000000000000     
           2           1           3   1.0000000000000000     
           3           1           3   1.0000000000000000     
           4           1           3   1.0000000000000000     
           5           1           3   1.0000000000000000     
           6           1           3   1.0000000000000000     
           7           1           3   1.0000000000000000     
           8           1           3   1.0000000000000000     
           9           1           3   1.0000000000000000     
          10           1           3   1.0000000000000000     
           1           2           3   1.0000000000000000     
           2           2           3  0.85050693864070526     
           3           2           3  0.76525086234444883     
           4           2           3  0.71741527937212601     
           5           2           3  0.68718566269226089     
           6           2           3  0.66248918141826463     
           7           2           3  0.63183127472889666     
           8           2           3  0.57380751025355003     
           9           2           3  0.42892539831084453     
          10           2           3   0.0000000000000000     
           1           3           3   1.0000000000000000     
           2           3           3  0.76526324902208909     
           3           3           3  0.62142035690940378     
           4           3           3  0.53650725129361043     
           5           3           3  0.48204206814546202     
           6           3           3  0.43966178651398885     
           7           3           3  0.39426013752504868     
           8           3           3  0.32674417805063938     
           9           3           3  0.20694120819649212     
          10           3           3   0.0000000000000000     
           1           4           3   1.0000000000000000     
           2           4           3  0.71743632996461260     
           3           4           3  0.53652016408140923     
           4           4           3  0.42601493436518728     
           5           4           3  0.35479290102420669     
           6           4           3  0.30223122670951991     
           7           4           3  0.25325838078531454     
           8           4           3  0.19407947465672198     
           9           4           3  0.11131423022648726     
          10           4           3   0.0000000000000000     
           1           5           3   1.0000000000000000     
           2           5           3  0.68721194316730660     
           3           5           3  0.48206384455111512     
           4           5           3  0.35480300287872057     
           5           5           3  0.27342452875102535     
           6           5           3  0.21641876405371357     
           7           5           3  0.16927580745887696     
           8           5           3  0.12134180708811136     
           9           5           3   6.5292293517486541E-002
          10           5           3   0.0000000000000000     
           1           6           3   1.0000000000000000     
           2           6           3  0.66251875342279054     
           3           6           3  0.43968882248468327     
           4           6           3  0.30224754610933785     
           5           6           3  0.21642534871767627     
           6           6           3  0.15941942376361010     
           7           6           3  0.11671993883354137     
           8           6           3   7.8966303406135155E-002
           9           6           3   4.0598777859424943E-002
          10           6           3   0.0000000000000000     
           1           7           3   1.0000000000000000     
           2           7           3  0.63186320963561038     
           3           7           3  0.39428955939372334     
           4           7           3  0.25327730477370469     
           5           7           3  0.16928547597171381     
           6           7           3  0.11672338786504875     
           7           7           3   8.0519690090898863E-002
           8           7           3   5.1847637385079526E-002
           9           7           3   2.5740291437564448E-002
          10           7           3   0.0000000000000000     
           1           8           3   1.0000000000000000     
           2           8           3  0.57384130390168286     
           3           8           3  0.32677281113417184     
           4           8           3  0.19409730873187203     
           5           8           3  0.12135130516887148     
           6           8           3   7.8970532785941613E-002
           7           8           3   5.1848942550011830E-002
           8           8           3   3.2095201510352556E-002
           9           8           3   1.5518370334136536E-002
          10           8           3   0.0000000000000000     
           1           9           3   1.0000000000000000     
           2           9           3  0.42895824660313547     
           3           9           3  0.20696295471777912     
           4           9           3  0.11132625574668577     
           5           9           3   6.5298453602523385E-002
           6           9           3   4.0601627959018942E-002
           7           9           3   2.5741378413216706E-002
           8           9           3   1.5518635706893951E-002
           9           9           3   7.3762168846257196E-003
          10           9           3   0.0000000000000000     
           1          10           3   1.0000000000000000     
           2          10           3   0.0000000000000000     
           3          10           3   0.0000000000000000     
           4          10           3   0.0000000000000000     
           5          10           3   0.0000000000000000     
           6          10           3   0.0000000000000000     
           7          10           3   0.0000000000000000     
           8          10           3   0.0000000000000000     
           9          10           3   0.0000000000000000     
          10          10           3   0.0000000000000000     
           1           1           4   1.0000000000000000     
           2           1           4   1.0000000000000000     
           3           1           4   1.0000000000000000     
           4           1           4   1.0000000000000000     
           5           1           4   1.0000000000000000     
           6           1           4   1.0000000000000000     
           7           1           4   1.0000000000000000     
           8           1           4   1.0000000000000000     
           9           1           4   1.0000000000000000     
          10           1           4   1.0000000000000000     
           1           2           4   1.0000000000000000     
           2           2           4  0.91248445208786633     
           3           2           4  0.84646083943627559     
           4           2           4  0.80007012840000691     
           5           2           4  0.76587507544497413     
           6           2           4  0.73541042593304096     
           7           2           4  0.69695597022448297     
           8           2           4  0.62672769857391253     
           9           2           4  0.46114059850109146     
          10           2           4   0.0000000000000000     
           1           3           4   1.0000000000000000     
           2           3           4  0.84646963411917386     
           3           3           4  0.72747480738275883     
           4           3           4  0.64231945031003912     
           5           3           4  0.57990810365177803     
           6           3           4  0.52734647420061465     
           7           3           4  0.46956300487795694     
           8           3           4  0.38503421535213267     
           9           3           4  0.24034753731253689     
          10           3           4   0.0000000000000000     
           1           4           4   1.0000000000000000     
           2           4           4  0.80008647111191578     
           3           4           4  0.64233087399692246     
           4           4           4  0.52822284554870491     
           5           4           4  0.44562578818910403     
           6           4           4  0.38016468078170884     
           7           4           4  0.31723029413377529     
           8           4           4  0.24131384851799947     
           9           4           4  0.13715374789768717     
          10           4           4   0.0000000000000000     
           1           5           4   1.0000000000000000     
           2           5           4  0.76589681819561484     
           3           5           4  0.57992864756793605     
           4           5           4  0.44563622662962971     
           5           5           4  0.35043539969954818     
           6           5           4  0.27928720567519544     
           7           5           4  0.21842133372531955     
           8           5           4  0.15601910886423731     
           9           5           4   8.3565655442393777E-002
          10           5           4   0.0000000000000000     
           1           6           4   1.0000000000000000     
           2           6           4  0.73543615382485461     
           3           6           4  0.52737322452377566     
           4           6           4  0.38018231317293122     
           5           6           4  0.27929474350834599     
           6           6           4  0.20814633432865734     
           7           6           4  0.15296686746697288     
           8           6           4  0.10346303909716940     
           9           6           4   5.3104550968735176E-002
          10           6           4   0.0000000000000000     
           1           7           4   1.0000000000000000     
           2           7           4  0.69698514415920587     
           3           7           4  0.46959332415906962     
           4           7           4  0.31725146641240520     
           5           7           4  0.21843274514509600     
           6           7           4  0.15297108210623928     
           7           7           4  0.10625749042153868     
           8           7           4   6.8574642403956235E-002
           9           7           4   3.4051311929902413E-002
          10           7           4   0.0000000000000000     
           1           8           4   1.0000000000000000     
           2           8           4  0.62676036948797975     
           3           8           4  0.38506493850061480     
           4           8           4  0.24133443118272033     
           5           8           4  0.15603060394691434     
           6           8           4  0.10346831516649717     
           7           8           4   6.8576302857578694E-002
           8           8           4   4.2622419033760010E-002
           9           8           4   2.0637046743049250E-002
          10           8           4   0.0000000000000000     
           1           9           4   1.0000000000000000     
           2           9           4  0.46117438721333864     
           3           9           4  0.24037184448874921     
           4           9           4  0.13716804658371143     
           5           9           4   8.3573281966665067E-002
           6           9           4   5.3108169280819288E-002
           7           9           4   3.4052713434690074E-002
           8           9           4   2.0637392257540160E-002
           9           9           4   9.8298222922641992E-003
          10           9           4   0.0000000000000000     
           1          10           4   1.0000000000000000     
           2          10           4   0.0000000000000000     
           3          10           4   0.0000000000000000     
           4          10           4   0.0000000000000000     
           5          10           4   0.0000000000000000     
           6          10           4   0.0000000000000000     
           7          10           4   0.0000000000000000     
           8          10           4   0.0000000000000000     
           9          10           4   0.0000000000000000     
          10          10           4   0.0000000000000000     
           1           1           5   1.0000000000000000     
           2           1           5   1.0000000000000000     
           3           1           5   1.0000000000000000     
           4           1           5   1.0000000000000000     
           5           1           5   1.0000000000000000     
           6           1           5   1.0000000000000000     
           7           1           5   1.0000000000000000     
           8           1           5   1.0000000000000000     
           9           1           5   1.0000000000000000     
          10           1           5   1.0000000000000000     
           1           2           5   1.0000000000000000     
           2           2           5  0.93244133912438310     
           3           2           5  0.87541497441086291     
           4           2           5  0.83092004577093614     
           5           2           5  0.79553293767665290     
           6           2           5  0.76258031905474599     
           7           2           5  0.72059247796694503     
           8           2           5  0.64516525673268066     
           9           2           5  0.47175458685959676     
          10           2           5   0.0000000000000000     
           1           3           5   1.0000000000000000     
           2           3           5  0.87542226108245236     
           3           3           5  0.76944698555221769     
           4           3           5  0.68650183595296321     
           5           3           5  0.62153466190117990     
           6           3           5  0.56452901787048348     
           7           3           5  0.50097494250263142     
           8           3           5  0.40872526587452840     
           9           3           5  0.25350274924203936     
          10           3           5   0.0000000000000000     
           1           4           5   1.0000000000000000     
           2           4           5  0.83093422575315390     
           3           4           5  0.68651229114197532     
           4           4           5  0.57370554225171932     
           5           4           5  0.48721678101502491     
           6           4           5  0.41606868004679887     
           7           4           5  0.34649088775497972     
           8           4           5  0.26260302570832228     
           9           4           5  0.14860323567421599     
          10           4           5   0.0000000000000000     
           1           5           5   1.0000000000000000     
           2           5           5  0.79555249038342857     
           3           5           5  0.62155412387899411     
           4           5           5  0.48722709098047634     
