   0.67969       -5.4596772702E-002
   0.67773       -5.3800488995E-002
   0.67578       -5.3008963533E-002
   0.67383       -5.2222188735E-002
   0.67188       -5.1440156875E-002
   0.66992       -5.0662860091E-002
   0.66797       -4.9890290383E-002
   0.66602       -4.9122439614E-002
   0.66406       -4.8359299513E-002
   0.66211       -4.7600861678E-002
   0.66016       -4.6847117572E-002
   0.65820       -4.6098058534E-002
   0.65625       -4.5353675770E-002
   0.65430       -4.4613960365E-002
   0.65234       -4.3878903276E-002
   0.65039       -4.3148495340E-002
   0.64844       -4.2422727274E-002
   0.64648       -4.1701589673E-002
   0.64453       -4.0985073018E-002
   0.64258       -4.0273167675E-002
   0.64062       -3.9565863895E-002
   0.63867       -3.8863151819E-002
   0.63672       -3.8165021477E-002
   0.63477       -3.7471462795E-002
   0.63281       -3.6782465589E-002
   0.63086       -3.6098019573E-002
   0.62891       -3.5418114360E-002
   0.62695       -3.4742739463E-002
   0.62500       -3.4071884295E-002
   0.62305       -3.3405538176E-002
   0.62109       -3.2743690330E-002
   0.61914       -3.2086329889E-002
   0.61719       -3.1433445896E-002
   0.61523       -3.0785027306E-002
   0.61328       -3.0141062987E-002
   0.61133       -2.9501541725E-002
   0.60938       -2.8866452221E-002
   0.60742       -2.8235783098E-002
   0.60547       -2.7609522903E-002
   0.60352       -2.6987660103E-002
   0.60156       -2.6370183095E-002
   0.59961       -2.5757080202E-002
   0.59766       -2.5148339679E-002
   0.59570       -2.4543949713E-002
   0.59375       -2.3943898424E-002
   0.59180       -2.3348173872E-002
   0.58984       -2.2756764052E-002
   0.58789       -2.2169656902E-002
   0.58594       -2.1586840304E-002
   0.58398       -2.1008302082E-002
   0.58203       -2.0434030010E-002
   0.58008       -1.9864011808E-002
   0.57812       -1.9298235152E-002
   0.57617       -1.8736687667E-002
   0.57422       -1.8179356937E-002
   0.57227       -1.7626230500E-002
   0.57031       -1.7077295857E-002
   0.56836       -1.6532540470E-002
   0.56641       -1.5991951764E-002
   0.56445       -1.5455517131E-002
   0.56250       -1.4923223932E-002
